nose_y,nose_x,nose_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
0.345298588275909,0.736178874969482,0.802129745483398,0.487589329481125,0.808191418647766,0.799705803394318,0.404814958572388,0.738606870174408,0.637505650520325,0.524349212646484,0.604538440704346,0.509184718132019,0.406153529882431,0.60181474685669,0.51913458108902,0.504395484924316,0.447868436574936,0.851729393005371,0.413237541913986,0.45286700129509,0.374493181705475,0.663565039634705,0.602848708629608,0.789723634719849,0.594435751438141,0.579773128032684,0.694603025913239,0.410026729106903,0.450713634490967,0.605303406715393,0.391346335411072,0.449848234653473,0.656079351902008,0.507388114929199,0.187897443771362,0.67596423625946,0.481650292873383,0.203556269407272,0.713576376438141
0.336290925741196,0.787450730800629,0.554256618022919,0.461555421352387,0.820841252803803,0.800494432449341,0.442767918109894,0.795862793922424,0.84160327911377,0.492620587348938,0.659553408622742,0.580557286739349,0.485076725482941,0.656361103057861,0.697077929973602,0.486197113990784,0.535566568374634,0.532294690608978,0.481570243835449,0.528607189655304,0.571596205234528,0.593464255332947,0.598628282546997,0.606314420700073,0.563962340354919,0.593921601772308,0.680478692054749,0.491532325744629,0.387764871120453,0.843841135501862,0.48125958442688,0.39271554350853,0.731901347637177,0.406096935272217,0.178984388709068,0.473619669675827,0.399813950061798,0.191261872649193,0.660028100013733
0.531511723995209,0.34028548002243,0.607255876064301,0.61471962928772,0.317280292510986,0.693442523479462,0.609801113605499,0.3111951649189,0.800443649291992,0.483355611562729,0.277896523475647,0.522024631500244,0.484879672527313,0.278529345989227,0.526859521865845,0.392406523227692,0.215866252779961,0.582138895988464,0.389700621366501,0.210787981748581,0.673723161220551,0.652963638305664,0.551095008850098,0.648849785327911,0.66795802116394,0.557532906532288,0.77489972114563,0.507848918437958,0.708545386791229,0.767635226249695,0.514639019966126,0.721589267253876,0.749870181083679,0.368116080760956,0.852049827575684,0.456272631883621,0.370093047618866,0.856382548809052,0.748498499393463
0.303486466407776,0.299091666936874,0.790968120098114,0.410233229398727,0.281816452741623,0.602842092514038,0.46012806892395,0.192935943603516,0.882266700267792,0.395428717136383,0.440781056880951,0.467276364564896,0.424485564231873,0.418416619300842,0.587729156017304,0.363990992307663,0.573989570140839,0.669865965843201,0.366881459951401,0.581709265708923,0.411397635936737,0.691762149333954,0.400968194007874,0.702298700809479,0.762936472892761,0.378425657749176,0.780874192714691,0.48269385099411,0.588198661804199,0.700250864028931,0.500139594078064,0.592372238636017,0.809996545314789,0.320050418376923,0.831190824508667,0.574370086193085,0.327700614929199,0.841684341430664,0.56315416097641
0.43213078379631,0.186515182256699,0.529776096343994,0.505504846572876,0.221468418836594,0.749091982841492,0.564033627510071,0.148383617401123,0.691353797912598,0.538642227649689,0.334058344364166,0.49738022685051,0.563281416893005,0.323842942714691,0.730286598205566,0.514024615287781,0.476790606975555,0.712831914424896,0.527535676956177,0.470271319150925,0.644633650779724,0.571585774421692,0.437706768512726,0.790970325469971,0.617826461791992,0.414355039596558,0.585640668869019,0.563136577606201,0.650348901748657,0.603888332843781,0.592615365982056,0.652657508850098,0.835760831832886,0.556440114974976,0.884207367897034,0.50474888086319,0.578608155250549,0.89636367559433,0.666239559650421
0.512936115264893,0.209016680717468,0.582555770874023,0.630110621452332,0.193754240870476,0.830861926078796,0.634196758270264,0.185620531439781,0.763297379016876,0.753847599029541,0.331859648227692,0.426458358764648,0.75809919834137,0.333555936813355,0.585857033729553,0.796912550926209,0.445739358663559,0.51758074760437,0.807559669017792,0.44318699836731,0.547140777111054,0.75608229637146,0.412565916776657,0.762694776058197,0.778030157089233,0.422010838985443,0.725945889949799,0.608907699584961,0.60568231344223,0.7713383436203,0.618043065071106,0.608339309692383,0.700581908226013,0.623581409454346,0.836839199066162,0.573400259017944,0.631034970283508,0.842029750347138,0.73910254240036
0.198265343904495,0.30838468670845,0.815753281116486,0.303898543119431,0.303227454423904,0.811871290206909,0.333955943584442,0.225789457559586,0.790211975574493,0.382528036832809,0.397806704044342,0.695724308490753,0.417994201183319,0.390261352062225,0.771458327770233,0.3970006108284,0.525780439376831,0.405884623527527,0.409800499677658,0.520378589630127,0.385968416929245,0.498104900121689,0.45305609703064,0.717275619506836,0.559423744678497,0.436717957258225,0.832719326019287,0.364444613456726,0.627024531364441,0.689946115016937,0.380766749382019,0.637063384056091,0.789749205112457,0.210172683000565,0.844598054885864,0.467003345489502,0.227006942033768,0.855626225471497,0.346682697534561
0.539680182933807,0.678577303886414,0.491956412792206,0.669837176799774,0.732862114906311,0.84997296333313,0.632476687431335,0.704964339733124,0.858581900596619,0.667530298233032,0.565122485160828,0.641958475112915,0.650678515434265,0.564757108688355,0.693898022174835,0.645903408527374,0.419179081916809,0.598364770412445,0.632091522216797,0.442601889371872,0.441365718841553,0.90530514717102,0.572134256362915,0.759368479251862,0.863084554672241,0.571018099784851,0.690413892269135,0.696102499961853,0.384528875350952,0.670681595802307,0.690336346626282,0.396151423454285,0.634882152080536,0.559585213661194,0.194152235984802,0.510293304920197,0.556169509887695,0.199365496635437,0.673629701137543
0.587408781051636,0.111517034471035,0.591141164302826,0.574755132198334,0.228431135416031,0.50659453868866,0.571702122688294,0.222625121474266,0.733444809913635,0.452259033918381,0.355303764343262,0.400587260723114,0.459819197654724,0.362190008163452,0.656071066856384,0.362696647644043,0.454459398984909,0.509379148483276,0.360509485006332,0.451037853956223,0.81719982624054,0.64006507396698,0.48666775226593,0.80288428068161,0.645573854446411,0.486706107854843,0.74064701795578,0.474911272525787,0.663804173469544,0.821951627731323,0.468419909477234,0.664359748363495,0.64942479133606,0.334633350372314,0.84779691696167,0.587663590908051,0.335900485515595,0.856200575828552,0.657792568206787
0.637231230735779,0.866727709770203,0.578334212303162,0.736510753631592,0.764854192733765,0.73123973608017,0.717337787151337,0.760128915309906,0.807168006896973,0.783873677253723,0.579644024372101,0.422127306461334,0.765789270401001,0.586417555809021,0.510390818119049,0.770919024944305,0.404369205236435,0.59973669052124,0.751997828483582,0.406854808330536,0.745025515556335,0.724771201610565,0.439087569713593,0.824381530284882,0.708293914794922,0.454589694738388,0.716803848743439,0.51475465297699,0.261906951665878,0.673675417900085,0.515912055969238,0.274499475955963,0.603713154792786,0.331167042255402,0.0855777263641357,0.627296090126038,0.330687314271927,0.0982884094119072,0.632384777069092
0.285515487194061,0.228430330753326,0.67828232049942,0.41230708360672,0.22231487929821,0.703829407691956,0.465871304273605,0.164686426520348,0.896258175373077,0.452428311109543,0.395465970039368,0.427792280912399,0.495686858892441,0.393534183502197,0.705482304096222,0.447330594062805,0.574887812137604,0.330491662025452,0.458185434341431,0.578698217868805,0.703952133655548,0.670766115188599,0.423742234706879,0.732743084430695,0.725335121154785,0.407956123352051,0.838403224945068,0.37186074256897,0.550529837608337,0.718462347984314,0.393130868673325,0.565618515014648,0.590066313743591,0.379014134407043,0.864578723907471,0.529847919940949,0.400783151388168,0.875628650188446,0.614571690559387
0.467967212200165,0.301632165908814,0.67551052570343,0.573654651641846,0.275238335132599,0.753697633743286,0.573638796806335,0.262228012084961,0.846743643283844,0.616104960441589,0.420208334922791,0.59302282333374,0.618068695068359,0.420601069927216,0.598807394504547,0.617454171180725,0.564195156097412,0.517102837562561,0.616487264633179,0.565906226634979,0.497409790754318,0.766082942485809,0.427315890789032,0.763575971126556,0.773907899856567,0.429719418287277,0.703517913818359,0.606569647789002,0.578519105911255,0.588434100151062,0.608498334884644,0.583377361297607,0.630696415901184,0.477283298969269,0.753458917140961,0.645619809627533,0.481428384780884,0.765622973442078,0.635719954967499
0.359746158123016,0.711352705955505,0.744982719421387,0.4903244972229,0.788297653198242,0.753094553947449,0.471372187137604,0.751362204551697,0.715179562568665,0.63702666759491,0.622219443321228,0.678015232086182,0.600034773349762,0.627881169319153,0.553999304771423,0.575964331626892,0.507558941841126,0.338861435651779,0.570116341114044,0.511100053787231,0.270849585533142,0.757531404495239,0.612127661705017,0.788840591907501,0.721287488937378,0.606760621070862,0.666190385818481,0.478861093521118,0.487433165311813,0.705554723739624,0.468418419361115,0.49230968952179,0.751876950263977,0.518059551715851,0.236921697854996,0.688392221927643,0.505120038986206,0.242359727621079,0.751423060894013
0.262833088636398,0.275749266147614,0.796558737754822,0.389366686344147,0.273406624794006,0.726763129234314,0.41211199760437,0.222430676221848,0.605116665363312,0.396351307630539,0.434776991605759,0.573695361614227,0.430404484272003,0.414564251899719,0.608395278453827,0.401885807514191,0.576856374740601,0.705532968044281,0.408914059400558,0.584113240242004,0.416643738746643,0.705252110958099,0.371318161487579,0.852436542510986,0.746043801307678,0.35088324546814,0.893437087535858,0.512918472290039,0.600278556346893,0.69749915599823,0.543718576431274,0.589213371276856,0.592567086219788,0.358732789754868,0.805994391441345,0.409277647733688,0.379242658615112,0.817567467689514,0.526949763298035
0.419110894203186,0.683677673339844,0.453926086425781,0.535300314426422,0.735439300537109,0.780357599258423,0.514699339866638,0.730050086975098,0.768124401569367,0.510948121547699,0.538319945335388,0.772661447525024,0.502888560295105,0.546453475952148,0.429156333208084,0.458214849233627,0.391736596822739,0.587272584438324,0.44986292719841,0.401337623596191,0.501463055610657,0.743906974792481,0.518454730510712,0.858421444892883,0.708113670349121,0.524756789207459,0.808443069458008,0.511809289455414,0.336917847394943,0.745657205581665,0.508675217628479,0.345908612012863,0.494778394699097,0.341016590595245,0.150124132633209,0.516670286655426,0.339026063680649,0.159459888935089,0.670232653617859
0.353667259216309,0.35300749540329,0.553748965263367,0.459579914808273,0.31631875038147,0.638487458229065,0.465955078601837,0.27837136387825,0.913640975952148,0.499389290809631,0.457533717155457,0.630638837814331,0.501410782337189,0.464275449514389,0.548754870891571,0.50037008523941,0.590051352977753,0.594001352787018,0.497299313545227,0.601215362548828,0.312686830759048,0.709458470344544,0.422230243682861,0.671674489974976,0.731406390666962,0.419285535812378,0.806808650493622,0.503419041633606,0.574389576911926,0.706900000572205,0.504186987876892,0.596769869327545,0.57442182302475,0.344452083110809,0.788680016994476,0.680033326148987,0.352702140808105,0.800087451934815,0.747444689273834
0.440410971641541,0.623374342918396,0.533697903156281,0.530326962471008,0.681735694408417,0.666457295417786,0.514241576194763,0.64434015750885,0.707279324531555,0.523126482963562,0.539685189723969,0.515607118606567,0.521557927131653,0.536332607269287,0.378272503614426,0.486519783735275,0.464261502027512,0.682188093662262,0.482553571462631,0.478049159049988,0.517938792705536,0.729423224925995,0.52799391746521,0.852675557136536,0.713541746139526,0.525663435459137,0.779613077640533,0.563780605792999,0.399258226156235,0.704205214977264,0.556407809257507,0.407341778278351,0.642760097980499,0.432379305362701,0.258574903011322,0.65754508972168,0.434525728225708,0.266855120658875,0.721733212471008
0.433257579803467,0.278873533010483,0.611028969287872,0.500075101852417,0.253348350524902,0.734665155410767,0.539415061473846,0.196395248174667,0.842209041118622,0.514236629009247,0.211157947778702,0.133825168013573,0.598697662353516,0.110354602336884,0.848679184913635,0.473069548606873,0.177960902452469,0.342852205038071,0.487114161252975,0.163230538368225,0.62556403875351,0.655901908874512,0.437941879034042,0.798911690711975,0.696312427520752,0.438299387693405,0.862106800079346,0.521633744239807,0.632422864437103,0.65986180305481,0.534852385520935,0.651454210281372,0.805933177471161,0.420093387365341,0.844457030296326,0.607110440731049,0.4283287525177,0.851296901702881,0.479110240936279
0.446224391460419,0.71979820728302,0.727208137512207,0.550273299217224,0.794275224208832,0.668193280696869,0.491730988025665,0.701176166534424,0.760806858539581,0.643007397651672,0.609941601753235,0.680680394172669,0.576982378959656,0.575153172016144,0.45741018652916,0.654159903526306,0.443388551473618,0.836777567863464,0.630687475204468,0.436043828725815,0.361622184514999,0.723994016647339,0.566886603832245,0.798372149467468,0.656984210014343,0.530983984470367,0.663858354091644,0.497898280620575,0.374801486730576,0.525686860084534,0.483279556035996,0.355819076299667,0.782687306404114,0.357416987419128,0.167912885546684,0.479559928178787,0.351202964782715,0.168261796236038,0.600527465343475
